id,uf,idade,sexo,cor_raca,escolaridade,contra_aborto,votou_bolsonato_1t_2018
R_bENYqPcsez3nrTb,MG,18 a 24 anos,Homem,Parda,Superior,0,1
R_247WIn8oUndtm4c,CE,18 a 24 anos,Homem,Parda,Médio,1,0
R_aaAMvbIYQ1iktmV,SC,18 a 24 anos,Homem,Branca,Superior,0,0
R_1pPP9fxY2pkmB61,RJ,45 a 59 anos,Homem,Parda,Médio,0,1
R_33xcfBWfpACrDhs,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_ypwjXMybiK3ucUx,MG,18 a 24 anos,Homem,Parda,Superior,0,0
R_3oXGRRiu2pNz3gV,BA,18 a 24 anos,Homem,Branca,Superior,1,1
R_paSR3Kn7rtkyFEZ,RN,18 a 24 anos,Mulher,Preta,Médio,0,0
R_pyfNsjBdBw7NWfL,SC,18 a 24 anos,Homem,Branca,Superior,0,0
R_AvTDGdNxKPUb6iB,SP,18 a 24 anos,Homem,Parda,Fundamental,1,1
R_3INYnfeuKgWJJsJ,PI,18 a 24 anos,Homem,Parda,Médio,1,0
R_10YorIjFmje3vn7,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_3WbAkUofj9vhs5P,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_XojpoaGI8EzF5qp,SP,45 a 59 anos,Homem,Branca,Superior,0,0
R_3ls6HQSYbtRiahl,RS,18 a 24 anos,Mulher,Branca,Médio,0,0
R_w5bvOmLJeXoBfln,BA,35 a 44 anos,Homem,Parda,Superior,0,0
R_3oRvn8kfaWByD56,MA,18 a 24 anos,Mulher,Parda,Superior,0,0
R_DjZ1Rw2CmB9g2id,BA,25 a 34 anos,Mulher,Parda,Médio,0,0
R_3kodKkUoNzEgg2z,MG,35 a 44 anos,Homem,Preta,Superior,1,0
R_1CDudvXm8OXLENw,NA,18 a 24 anos,NA,Outras,Superior,0,1
R_2ErSLkRKrpdG6j6,SP,18 a 24 anos,Mulher,Branca,Médio,0,1
R_C4dD1OruTKjYU93,AL,18 a 24 anos,Homem,Parda,Médio,0,0
R_1daWUdXaWPZ0TBu,BA,60 anos ou mais,NA,Outras,Superior,0,0
R_1rlhuabpBAojEm6,RJ,45 a 59 anos,Homem,Parda,Médio,1,0
R_8wtBYjMV6wrRZPb,AL,18 a 24 anos,Mulher,Preta,Médio,0,0
R_uqBLgEwlx6T7tE5,RJ,35 a 44 anos,Mulher,Preta,Médio,1,0
R_425xMMJJnEISZgZ,SC,18 a 24 anos,Homem,Branca,Superior,1,0
R_3D8ey2salnHDYhb,SP,45 a 59 anos,NA,Outras,Superior,0,0
R_vSQ5YFIasa1GE9j,MG,18 a 24 anos,Mulher,Preta,Médio,0,0
R_DjhhGEHWQQjHmb7,RS,25 a 34 anos,Mulher,Preta,Superior,1,0
R_29aZtMdczpNpfzF,SP,18 a 24 anos,Homem,Branca,Médio,1,0
R_3j6xigMbkhGZW61,RJ,45 a 59 anos,Homem,Outras,Superior,0,0
R_3dWWQvwo6lQKcva,MG,18 a 24 anos,Mulher,Preta,Médio,0,0
R_2ah6jjl5z9FDqFP,SP,35 a 44 anos,Mulher,Parda,Superior,0,0
R_1CvvypXwPaCF9qi,NA,60 anos ou mais,NA,Outras,Superior,0,0
R_3OkwomHsBtjE6kT,PR,18 a 24 anos,Mulher,Branca,Superior,0,0
R_2xxeEjCbnDxK54e,MG,18 a 24 anos,Homem,Parda,Superior,0,0
R_1j8GUqqOD4G1LJQ,SC,60 anos ou mais,Homem,Branca,Superior,0,0
R_3suEhF2UFbzvBfL,RS,18 a 24 anos,NA,Outras,Superior,1,0
R_5gWdtEl2PrJNRRf,PR,25 a 34 anos,Homem,Outras,Superior,0,0
R_vCFbTTy8GhSK8ox,AP,18 a 24 anos,Homem,Preta,Médio,1,0
R_2EvnRPH7SN3w7VE,NA,35 a 44 anos,NA,Outras,Superior,1,0
R_0ofmiKjU8AilVap,SP,45 a 59 anos,Mulher,Outras,Fundamental,0,0
R_2SpHS5tAYHNqxvQ,RN,18 a 24 anos,Homem,Branca,Médio,0,0
R_2vldQbFZkjYPTkm,MG,45 a 59 anos,Mulher,Branca,Médio,1,0
R_qL5ht1lyRaXUnS1,RS,18 a 24 anos,Homem,Branca,Médio,0,0
R_2s6gHXvMZeeE0TQ,SP,45 a 59 anos,Mulher,Parda,Fundamental,1,0
R_1DpXFB1nmAh5SCp,ES,45 a 59 anos,Mulher,Outras,Fundamental,0,0
R_8J2DzXLUSGwGOM9,RJ,45 a 59 anos,Homem,Branca,Médio,0,0
R_3PoDiLcqZLt8vBr,RJ,45 a 59 anos,Mulher,Parda,Médio,0,1
R_3F3SGn5kLNG5bqT,RS,45 a 59 anos,Mulher,Branca,Superior,0,0
R_3qUpAR6aJxfEVki,BA,18 a 24 anos,Homem,Parda,Superior,0,0
R_2U6ohI8wQILn59M,AM,35 a 44 anos,NA,Outras,Superior,0,1
R_32VJWvhV0UrljEq,PR,45 a 59 anos,Mulher,Branca,Superior,0,0
R_3oHNFjYtEAIyE3N,SP,18 a 24 anos,Mulher,Preta,Médio,0,0
R_3e7XlfoSJJkV4BJ,PE,35 a 44 anos,Homem,Branca,Médio,0,0
R_3rY8ZTG3ZSepTOq,CE,45 a 59 anos,Homem,Parda,Superior,0,0
R_28N85HCGOz6cDB5,BA,45 a 59 anos,Mulher,Branca,Superior,0,0
R_1K9L3FG7KDBrQt7,SP,18 a 24 anos,NA,Outras,Superior,0,0
R_1QiRLfm8Jh86QPk,PB,60 anos ou mais,Homem,Branca,Superior,1,0
R_D1zxlbr2c4Mvre9,RR,25 a 34 anos,Homem,Preta,Médio,1,0
R_WpQryYEs6ZKNyvv,BA,18 a 24 anos,Mulher,Parda,Superior,0,0
R_1DohGYEjLslK232,CE,45 a 59 anos,Mulher,Outras,Superior,0,0
R_3NWEWWvxdbpjepx,MG,60 anos ou mais,Mulher,Outras,Fundamental,1,0
R_2CrZOCFgY4ZK5L6,PR,25 a 34 anos,Homem,Parda,Médio,0,0
R_SSGVYVYrbdLriut,SP,45 a 59 anos,Homem,Branca,Médio,1,0
R_p9sYNV1NXxPn9HX,PB,25 a 34 anos,Mulher,Preta,Superior,0,0
R_1gnJx3QgHIVfUvK,RS,45 a 59 anos,Homem,Branca,Superior,0,0
R_UcJ6jOY4LRMA5q1,MT,25 a 34 anos,Homem,Parda,Superior,0,0
R_bpI88YE3LfMuE5r,SP,25 a 34 anos,Mulher,Branca,Superior,1,0
R_8D09Vc8Le2rPLwd,MG,45 a 59 anos,Mulher,Branca,Médio,1,0
R_25sypzIPNOrb6hk,DF,25 a 34 anos,Mulher,Branca,Superior,0,0
R_2D0IDOrYiE8MGXY,GO,45 a 59 anos,Homem,Branca,Superior,0,0
R_1dp1TBb0mejkKTY,CE,25 a 34 anos,Homem,Preta,Superior,0,0
R_1K1Mk2Hklnf4p0i,CE,45 a 59 anos,Homem,Branca,Médio,0,0
R_1d7cbP5hk9BVkN4,SC,18 a 24 anos,Mulher,Preta,Superior,0,0
R_3fs10PzCKB9mryB,SP,18 a 24 anos,Homem,Outras,Superior,0,0
R_2ypSte702caNJuP,SE,60 anos ou mais,NA,Outras,Superior,0,0
R_1gFPjgfaHtDLwgd,MG,35 a 44 anos,Homem,Outras,Médio,0,1
R_6PWwx19riL2YvXX,GO,25 a 34 anos,Homem,Outras,Superior,1,0
R_9phEeNScRbRfd61,SP,35 a 44 anos,Mulher,Branca,Superior,1,0
R_OvDIKboL4riSLJL,MG,18 a 24 anos,Homem,Preta,Superior,0,0
R_3e4RyYBAYkHHJTz,PR,18 a 24 anos,Mulher,Branca,Médio,0,0
R_28YX3QqGLL4by77,PE,35 a 44 anos,Homem,Parda,Superior,1,0
R_2alhgCtmJC8piRD,PI,18 a 24 anos,Homem,Parda,Fundamental,0,0
R_3kgDWQ7z4Mg8Ssx,NA,45 a 59 anos,NA,Outras,Superior,0,0
R_vvG5VOkX78StFFn,NA,35 a 44 anos,NA,Outras,Superior,1,0
R_2t9JJg5UfkBnphi,SP,18 a 24 anos,Mulher,Branca,Superior,1,1
R_24cKeRMEF4BzU08,SP,35 a 44 anos,Mulher,Branca,Superior,1,1
R_2Pn7FriQIcW3zXa,MG,18 a 24 anos,Homem,Preta,Médio,0,0
R_3rHzJLGRjy0og8S,SP,45 a 59 anos,Mulher,Parda,Superior,0,0
R_2dGDIggIbPB82Qi,RN,45 a 59 anos,Homem,Branca,Superior,0,0
R_3MgJU3N7uRcl3kW,RJ,18 a 24 anos,Mulher,Branca,Médio,0,0
R_1Ej4L0qm6AWi8VA,SP,35 a 44 anos,Mulher,Branca,Fundamental,0,0
R_pQxMpS3ey8VETbb,PB,45 a 59 anos,Mulher,Parda,Médio,1,0
R_pgAXXkQwiWwTvXj,PE,18 a 24 anos,Mulher,Parda,Superior,0,0
R_Z4aHxYYKziH5yIF,PR,25 a 34 anos,Mulher,Branca,Superior,0,0
R_3mkHmUB5EMKjRqx,PR,45 a 59 anos,Mulher,Branca,Superior,0,1
R_23eqf8y5ddJbJH9,SP,35 a 44 anos,Mulher,Branca,Superior,1,0
R_zSuAWtqdsnwF8kh,SP,45 a 59 anos,Homem,Branca,Superior,1,0
R_Uxob2CXUIjCuq3L,AL,18 a 24 anos,Homem,Preta,Médio,1,0
R_28MuPBo6ZlWzQTa,SP,25 a 34 anos,Homem,Branca,Médio,0,0
R_pGUR6H0vEj6VIVH,SP,45 a 59 anos,Mulher,Parda,Médio,0,0
R_tJw5qZysEeINS4p,MT,18 a 24 anos,Homem,Branca,Médio,1,0
R_1PYKcCQC2K9F28X,BA,18 a 24 anos,Homem,Parda,Médio,0,0
R_3s4WQ1fHCjBloLo,RJ,18 a 24 anos,Homem,Parda,Superior,0,0
R_3nOCXTsoEhpd9Dx,NA,25 a 34 anos,NA,Outras,Superior,1,0
R_R99WOUTjyQ7HIpb,RJ,18 a 24 anos,Homem,Outras,Superior,0,0
R_1FfZoZnhJnmBXRD,MG,18 a 24 anos,Mulher,Branca,Médio,0,0
R_ZjZ0dEFiPIsLzhL,PR,60 anos ou mais,Mulher,Parda,Superior,1,0
R_1LG7zLootnyNDvc,ES,18 a 24 anos,NA,Outras,Superior,0,0
R_3QJgoIK8BL6cOW7,CE,45 a 59 anos,Homem,Parda,Superior,0,0
R_2rl3iwyGWO8TEBx,PR,18 a 24 anos,Homem,Parda,Superior,0,0
R_2xYjbsECEnBGeRd,SP,35 a 44 anos,Mulher,Branca,Médio,0,0
R_sAxbvmeDBtFAhDr,MG,45 a 59 anos,NA,Outras,Superior,0,0
R_21jmMFiQQjGOPoo,MT,18 a 24 anos,Homem,Parda,Médio,1,1
R_1dp0hDtz14PrWXL,SP,35 a 44 anos,Mulher,Branca,Superior,0,0
R_9B5jEH5oxEIR7c5,PR,35 a 44 anos,Homem,Parda,Superior,1,0
R_1H0OM4SzeMJIHdG,MG,25 a 34 anos,Mulher,Outras,Superior,1,0
R_2QsPeYANKBDCIqQ,RN,45 a 59 anos,Homem,Parda,Superior,0,0
R_2WMAd59AM2xGbAh,SC,35 a 44 anos,Homem,Branca,Superior,1,0
R_27v8sbm1HGVVizA,CE,45 a 59 anos,Homem,Parda,Médio,1,0
R_3BIQwxvRGx6UoXT,SP,45 a 59 anos,Mulher,Outras,Superior,0,0
R_2QfAgRPqo5MXoUu,SP,25 a 34 anos,Homem,Parda,Médio,1,0
R_24qFFTRsoRXLqzA,BA,60 anos ou mais,Homem,Parda,Superior,1,0
R_2ZDBsupiJ7bxxaG,RS,18 a 24 anos,Homem,Outras,Superior,1,0
R_O1DOnPHiWFQ5L4R,RJ,25 a 34 anos,Homem,Parda,Médio,0,0
R_2UY5C8uesOofr9Q,CE,45 a 59 anos,Homem,Parda,Superior,0,0
R_2f9gqSyVEtXnxQS,PR,45 a 59 anos,Mulher,Parda,Superior,0,0
R_2s5usdh6ad33Bv4,SP,18 a 24 anos,Homem,Parda,Médio,1,0
R_3PXnOVP9cyeQDWQ,SC,45 a 59 anos,Homem,Branca,Superior,0,0
R_2vZl0otjyNYWGGr,SP,18 a 24 anos,Homem,Outras,Médio,0,0
R_2v17ImQX25uZpPt,AP,18 a 24 anos,Homem,Parda,Médio,0,1
R_9tOeKf20iOzLjl7,AP,18 a 24 anos,Homem,Parda,Médio,0,1
R_3j2pwYkv7RwGBDe,PE,18 a 24 anos,Homem,Branca,Superior,0,0
R_3FVVaDw3oBt8mvH,SP,18 a 24 anos,Homem,Parda,Médio,0,1
R_31gcLAAp8KneBFG,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_2XaKZ2Vrso6sAxo,NA,18 a 24 anos,NA,Outras,Superior,0,1
R_3EvaiQzsFviT7MG,NA,45 a 59 anos,NA,Outras,Superior,0,0
R_Acknr8oobWi90Jz,MG,18 a 24 anos,NA,Outras,Superior,1,0
R_268qTv4ucHqppcZ,MS,18 a 24 anos,Mulher,Parda,Superior,0,1
R_2CBwz9CXWniQe9R,MG,18 a 24 anos,Mulher,Branca,Médio,0,0
R_9AGqtj8uIlAtj5D,RJ,18 a 24 anos,Mulher,Branca,Superior,0,0
R_1P6nMrYRjx505mp,CE,18 a 24 anos,Homem,Parda,Médio,0,0
R_zTsKmSoeuyllHjP,NA,18 a 24 anos,NA,Outras,Superior,1,0
R_3ht2VdLXRecyjvV,CE,18 a 24 anos,Homem,Branca,Médio,1,0
R_5A0rPJa37eUDupj,MG,18 a 24 anos,Homem,Parda,Superior,0,0
R_2cnCp8EJcomDaLp,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_11jX26vAphmeFd6,PE,45 a 59 anos,NA,Outras,Superior,0,0
R_yX7gpIHTkW9tfC9,SP,18 a 24 anos,Mulher,Parda,Superior,1,0
R_2bIAbd7H6KRPT58,GO,25 a 34 anos,Mulher,Parda,Médio,1,0
R_vo7IILFOfmsECOJ,ES,25 a 34 anos,Mulher,Parda,Superior,0,0
R_1guRpxvzpBsFd8s,RS,25 a 34 anos,Mulher,Branca,Superior,0,0
R_2VDyBFAAMR11XZW,RJ,45 a 59 anos,Homem,Parda,Superior,1,1
R_2wLGqjDCg7Bc3bX,NA,18 a 24 anos,NA,Outras,Superior,1,0
R_3shlngBajZIRJ61,PA,45 a 59 anos,Homem,Parda,Superior,0,0
R_2TWSrRYQzgUWdNR,RJ,45 a 59 anos,Mulher,Preta,Médio,0,0
R_2qqILwctBTrBDoc,ES,45 a 59 anos,Mulher,Branca,Superior,0,0
R_ZvEygZsrmREVekV,NA,18 a 24 anos,NA,Outras,Superior,1,0
R_3I0o6rJZosZd7tc,RS,18 a 24 anos,Homem,Preta,Médio,0,0
R_6liA4WRlNIDIbIZ,SP,35 a 44 anos,Mulher,Branca,Médio,0,0
R_2B4jFkDj0cTf7Ze,RS,35 a 44 anos,Homem,Branca,Fundamental,0,0
R_1feCOZgQHlNKp2D,RS,45 a 59 anos,Mulher,Outras,Médio,0,0
R_sb8YFqqOJFnyDu1,NA,45 a 59 anos,NA,Outras,Superior,0,0
R_12mNXHuhkriHvAL,PE,35 a 44 anos,Mulher,Branca,Superior,0,0
R_3hnc5YPklpBSGV5,BA,18 a 24 anos,Mulher,Parda,Médio,1,0
R_2zqkc1k90OfhJeV,PA,18 a 24 anos,Mulher,Preta,Médio,0,0
R_28XVS0iE5pAnDFL,RS,45 a 59 anos,Mulher,Branca,Médio,0,0
R_dmrRBgL5S55GeEp,PR,25 a 34 anos,Homem,Outras,Superior,0,0
R_x0odre6CENKYu09,RS,25 a 34 anos,Mulher,Branca,Médio,1,0
R_3Hw85oXthx1D6LE,MA,45 a 59 anos,Homem,Branca,Médio,0,0
R_1LZ50mUHYTAXIla,BA,25 a 34 anos,NA,Outras,Superior,0,0
R_3j7KorAoMlYsnoG,NA,18 a 24 anos,NA,Outras,Superior,0,0
R_Tw7fAZibV64jN85,RN,25 a 34 anos,Mulher,Parda,Médio,1,0
R_1gi71L6D2zfUTe2,MG,35 a 44 anos,Homem,Preta,Superior,1,0
R_3nCQhlycmCVKGro,RJ,35 a 44 anos,Homem,Branca,Médio,0,0
R_2bUleeyYOf7bkeW,RS,45 a 59 anos,Mulher,Outras,Superior,0,0
R_BKFE9d0hrT1JdO9,RJ,35 a 44 anos,Homem,Preta,Superior,0,0
R_3oReDKQLEwjiyrG,RJ,45 a 59 anos,Homem,Parda,Superior,0,0
R_e5SqnwyzinrYFQR,AM,25 a 34 anos,Homem,Outras,Médio,1,0
R_1gja2rwigVONIq1,SP,45 a 59 anos,Homem,Branca,Superior,1,0
R_1d02JaFz3TSVp0p,BA,25 a 34 anos,Homem,Preta,Superior,0,0
R_0vwVLJZqiay8ss9,NA,25 a 34 anos,NA,Outras,Superior,0,1
R_4GA6tF29jJpl8vT,CE,25 a 34 anos,Homem,Branca,Médio,1,0
R_29aF9IkotgwoVQC,TO,18 a 24 anos,Homem,Parda,Fundamental,1,0
R_1pzeaIDsRrZQYA7,SC,18 a 24 anos,Homem,Parda,Médio,1,0
R_2QlIv5wxoGkcyQZ,NA,25 a 34 anos,NA,Outras,Superior,1,0
R_0fbbUWOefupd7FL,MG,45 a 59 anos,Homem,Branca,Superior,0,0
R_RLhQxCU1aV8IzIJ,ES,35 a 44 anos,Homem,Parda,Superior,0,1
R_6zITFFqtIrnQEjT,RR,45 a 59 anos,Homem,Parda,Superior,0,0
R_51glC3JpLXYbeAF,SP,35 a 44 anos,Mulher,Branca,Superior,0,0
R_1hLodNkqclG487C,PB,35 a 44 anos,Mulher,Parda,Superior,1,0
R_UuKAY43GdhWoipb,SC,35 a 44 anos,Homem,Branca,Médio,0,0
R_0qhT8x7mSdEdMYx,SP,18 a 24 anos,Homem,Branca,Médio,1,0
R_1DXPWPYTzdkRNFM,NA,35 a 44 anos,NA,Outras,Superior,0,0
R_2TMDYCgdif2KrvX,SP,18 a 24 anos,Homem,Parda,Médio,1,0
R_2EnSoLnhscKlUXY,MG,25 a 34 anos,Homem,Outras,Superior,0,0
R_yjsoEwwvwAul4FH,RS,45 a 59 anos,Mulher,Branca,Fundamental,0,1
R_2ydvu5FWryR1nNE,SP,25 a 34 anos,Mulher,Branca,Médio,0,0
R_3n2yr9Kcc6Dam3Q,PA,25 a 34 anos,Homem,Parda,Médio,0,0
